code,raison_sociale,type_personne,statut,forme_juridique,pays,ville,assujetti_tva,domicilie_sms,capital_social,valeur_nominale,nombre_part,created_at
CL178989995233892,23,PP,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.574639+00:00
CL178989995233893,vb vv,PP,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.583208+00:00
CL178989995233894,op[iu,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.591208+00:00
CL178989995233895,TEST PP 1755046229-830,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.598730+00:00
CL178989995233896,TEST PM 1755046229-772,PM,NOUVELLE CREATION,SUARL,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:40.607202+00:00
CL178989995233897,TEST AS 1755046229-696,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.615810+00:00
CL178989995233898,TEST NC 1755046229-156,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.623823+00:00
CL178989995233899,TEST EXNEX 1755046229-154,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.633245+00:00
CL178989995233900,TEST EX 1755046229-673,PM,EXERCANTE,SA,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.643254+00:00
CL178989995233901,TEST BOOLS 1755046229-911,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,17,2025-08-14 22:31:40.652537+00:00
CL178989995233902,AUTO CODE 1755046229-861,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.660201+00:00
CL178989995233903,PP Long,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.670313+00:00
CL178989995233904,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.678319+00:00
CL178989995233905,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.686318+00:00
CL178989995233906,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.695988+00:00
CL178989995233907,Map EXNEX,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.704021+00:00
CL178989995233908,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.713707+00:00
CL178989995233909,Bool/Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,12,2025-08-14 22:31:40.723708+00:00
CL178989995233910,Auto Code,PM,NOUVELLE CREATION,SUARL,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:40.732811+00:00
CL178989995233911,ds,PP,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.742818+00:00
CL178989995233912,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:40.752431+00:00
CL178989995233913,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.763091+00:00
CL178989995233914,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.773090+00:00
CL178989995233915,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.783092+00:00
CL178989995233916,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.792097+00:00
CL178989995233917,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.801214+00:00
CL178989995233918,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:40.810664+00:00
CL178989995233919,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:40.820685+00:00
CL178989995233920,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.829692+00:00
CL178989995233921,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.838698+00:00
CL178989995233922,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.848206+00:00
CL178989995233923,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.856993+00:00
CL178989995233924,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.865995+00:00
CL178989995233925,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:40.873994+00:00
CL178989995233926,ijkl;iojpl,PP,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.884000+00:00
CL178989995233927,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:40.894000+00:00
CL178989995233928,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.904090+00:00
CL178989995233929,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.914665+00:00
CL178989995233930,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.923663+00:00
CL178989995233931,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.933862+00:00
CL178989995233932,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.943861+00:00
CL178989995233933,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:40.956949+00:00
CL178989995233934,ggfgf,PP,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.968654+00:00
CL178989995233935,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:40.978655+00:00
CL178989995233936,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:40.989661+00:00
CL178989995233937,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.003175+00:00
CL178989995233938,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.012890+00:00
CL178989995233939,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.023080+00:00
CL178989995233940,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.033079+00:00
CL178989995233941,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:41.042283+00:00
CL178989995233942,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.053513+00:00
CL178989995233943,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.062195+00:00
CL178989995233944,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.071419+00:00
CL178989995233945,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.080420+00:00
CL178989995233946,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.088181+00:00
CL178989995233947,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:41.096196+00:00
CL178989995233948,PP Long,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.106436+00:00
CL178989995233949,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.115437+00:00
CL178989995233950,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.124441+00:00
CL178989995233951,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.134249+00:00
CL178989995233952,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.144255+00:00
CL178989995233953,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.157068+00:00
CL178989995233954,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.169244+00:00
CL178989995233955,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.180591+00:00
CL178989995233956,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.192605+00:00
CL178989995233957,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:41.203113+00:00
CL178989995233958,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:41.216962+00:00
CL178989995233959,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.228962+00:00
CL178989995233960,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.242129+00:00
CL178989995233961,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.253183+00:00
CL178989995233962,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.265583+00:00
CL178989995233963,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.276583+00:00
CL178989995233964,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:41.288591+00:00
CL178989995233965,Auto A,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.298098+00:00
CL178989995233966,Auto B,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.308846+00:00
CL178989995233967,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:41.321361+00:00
CL178989995233968,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.334536+00:00
CL178989995233969,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.344535+00:00
CL178989995233970,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.355050+00:00
CL178989995233971,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.365327+00:00
CL178989995233972,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.376334+00:00
CL178989995233973,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:41.386341+00:00
CL178989995233974,fdsf,AS,EXERCANTE,SUARL,TN,,1,0,0.000,50.000,0,2025-08-14 22:31:41.396342+00:00
CL178989995233975,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:41.407960+00:00
CL178989995233976,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.419752+00:00
CL178989995233977,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.429751+00:00
CL178989995233978,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.439757+00:00
CL178989995233979,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.448932+00:00
CL178989995233980,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.459646+00:00
CL178989995233981,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:41.470648+00:00
CL178989995233982,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:41.482238+00:00
CL178989995233983,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.492242+00:00
CL178989995233984,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.502269+00:00
CL178989995233985,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.512976+00:00
CL178989995233986,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.523977+00:00
CL178989995233987,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.533982+00:00
CL178989995233988,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:41.544982+00:00
CL178989995233989,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:41.555887+00:00
CL178989995233990,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.565888+00:00
CL178989995233991,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.577988+00:00
CL178989995233992,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.588215+00:00
CL178989995233993,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.598216+00:00
CL178989995233994,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.608300+00:00
CL178989995233995,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:41.619153+00:00
CL178989995233996,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:41.630123+00:00
CL178989995233997,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.640261+00:00
CL178989995233998,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.650939+00:00
CL178989995233999,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.660599+00:00
CL178989995234000,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.671600+00:00
CL178989995234001,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.681607+00:00
CL178989995234002,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:41.691913+00:00
CL178989995234003,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:41.709708+00:00
CL178989995234004,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.728709+00:00
CL178989995234005,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.740716+00:00
CL178989995234006,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.750240+00:00
CL178989995234007,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.759938+00:00
CL178989995234008,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.769943+00:00
CL178989995234009,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:41.779940+00:00
CL178989995234010,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:41.789946+00:00
CL178989995234011,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.860991+00:00
CL178989995234012,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.870834+00:00
CL178989995234013,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.882412+00:00
CL178989995234014,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.892416+00:00
CL178989995234015,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.903444+00:00
CL178989995234016,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:41.913277+00:00
CL178989995234017,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:41.922860+00:00
CL178989995234018,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.932544+00:00
CL178989995234019,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.941785+00:00
CL178989995234020,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.953078+00:00
CL178989995234021,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.963335+00:00
CL178989995234022,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.971570+00:00
CL178989995234023,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:41.979821+00:00
CL178989995234024,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:41.987825+00:00
CL178989995234025,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:41.994826+00:00
CL178989995234026,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.003570+00:00
CL178989995234027,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.010950+00:00
CL178989995234028,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.019267+00:00
CL178989995234029,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.026965+00:00
CL178989995234030,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:42.034971+00:00
CL178989995234031,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:42.042083+00:00
CL178989995234032,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.049692+00:00
CL178989995234033,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.058698+00:00
CL178989995234034,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.067697+00:00
CL178989995234035,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.075904+00:00
CL178989995234036,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.085136+00:00
CL178989995234037,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:42.093143+00:00
CL178989995234038,dsa d,PP,NOUVELLE CREATION,SUARL,TN,d sa dsa,1,0,0.000,0.000,0,2025-08-14 22:31:42.102348+00:00
CL178989995234039,deadly,PM,NOUVELLE CREATION,,TN,kef,1,0,0.000,0.000,0,2025-08-14 22:31:42.111051+00:00
CL178989995234040,nizar,PM,EXERCANTE,,TN,ariana,1,0,0.000,0.000,0,2025-08-14 22:31:42.120179+00:00
CL178989995234041,zainb,PM,NOUVELLE CREATION,,TN,kef,1,0,0.000,0.000,0,2025-08-14 22:31:42.128732+00:00
CL178989995234042,lyn,PM,EXERCANTE,,TN,ariana,1,0,0.000,0.000,0,2025-08-14 22:31:42.137868+00:00
CL178989995234043,"GHJVBMN ,MN HJBNM ,",PP,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.146180+00:00
CL178989995234044,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:42.154116+00:00
CL178989995234045,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.162694+00:00
CL178989995234046,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.170931+00:00
CL178989995234047,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.179932+00:00
CL178989995234048,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.187902+00:00
CL178989995234049,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.196902+00:00
CL178989995234050,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:42.204280+00:00
CL178989995234051,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:42.213076+00:00
CL178989995234052,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.221078+00:00
CL178989995234053,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.230088+00:00
CL178989995234054,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.238723+00:00
CL178989995234055,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.246722+00:00
CL178989995234056,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.255576+00:00
CL178989995234057,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:42.264575+00:00
CL178989995234058,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:42.274575+00:00
CL178989995234059,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.284579+00:00
CL178989995234060,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.294581+00:00
CL178989995234061,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.304851+00:00
CL178989995234062,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.314851+00:00
CL178989995234063,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.324850+00:00
CL178989995234064,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:42.335857+00:00
CL178989995234065,batata,PM,NOUVELLE CREATION,,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:42.347601+00:00
CL178989995234066,Test Co,PM,EXERCANTE,,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.357646+00:00
CL178989995234067,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:42.366644+00:00
CL178989995234068,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:42.376646+00:00
CL178989995234069,zainb,PM,NOUVELLE CREATION,,TN,kef,1,0,0.000,0.000,0,2025-08-14 22:31:42.385650+00:00
CL178989995234070,lyn,PM,EXERCANTE,,TN,ariana,1,0,0.000,0.000,0,2025-08-14 22:31:42.396651+00:00
CL178989995234071,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:42.406854+00:00
CL178989995234072,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:42.415861+00:00
CL178989995234073,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.424861+00:00
CL178989995234074,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.433866+00:00
CL178989995234075,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.442865+00:00
CL178989995234076,Map EXNEX NBSP,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.451022+00:00
CL178989995234077,Map EX,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.460185+00:00
CL178989995234078,Bool Num,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:31:42.468174+00:00
CL178989995234079,PP Long,PP,NOUVELLE CREATION,PP,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:31:42.476371+00:00
CL178989995234080,PM Long,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.484501+00:00
CL178989995234081,AS Long,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.492502+00:00
CL178989995234082,Map NC,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:31:42.501523+00:00
